Critic_Count,Critic_Score,Developer,EU_Sales,Genre,Global_Sales,JP_Sales,NA_Sales,Name,Number_of_Records,Other_Sales,Publisher,Rating,User_Count,User_Score,Year_of_Release
5,7.1,TOSE,0K,Platform,140000,0K,0K,Tim Burton's The Nightmare Before Christmas: The Pumpkin King,1,0K,Disney Interactive Studios,E10+,6,5.5,2005
0,0,Acclaim Entertainment,0K,Sports,140000,0K,0K,Frank Thomas Big Hurt Baseball,1,0K,Acclaim Entertainment,RP,0,0,1996
0,0,Konami Digital Entertainment,0K,Sports,140000,0K,0K,Power Pro Kun Pocket 8,1,0K,Konami Digital Entertainment,RP,0,0,2005
28,6.6,Starbreeze,0K,Adventure,140000,0K,0K,Enclave,1,0K,Swing! Entertainment,M,13,8.4,2002
22,6.4,Media Vision,0K,Role-Playing,140000,0K,0K,Wild ARMs XF,1,0K,505 Games,E10+,19,6.6,2007
33,4,The Fun Pimps Entertainment LLC,0K,Action,190000,0K,0K,7 Days to Die,1,0K,Telltale Games,M,214,5.55,2016
28,5.1,Capcom,0K,Action,140000,0K,0K,Dino Crisis 3,1,0K,Capcom,M,22,4.1,2003
0,0,SNK,0K,Fighting,140000,0K,0K,The King of Fighters '94 (CD),1,0K,SNK,T,0,0,1993
0,0,Unknown,0K,Platform,140000,0K,0K,Barbie Explorer,1,0K,Unknown,RP,0,0,2001
0,0,Ensemble Studios,0K,Strategy,140000,0K,0K,Age of Empires: Collector's Edition,1,0K,Ubisoft,T,6,8,2000
0,0,Virgin Interactive,0K,Simulation,140000,0K,0K,Agile Warrior F-111X,1,0K,Virgin Interactive,RP,0,0,1995
0,0,Konami Digital Entertainment,0K,Sports,140000,0K,0K,Jikkyou Powerful Pro Yakyuu Wii,1,0K,Konami Digital Entertainment,RP,0,0,2007
20,6.3,Omega Force,0K,Action,140000,0K,0K,Dynasty Warriors 7: Empires,1,0K,Ubisoft Annecy,T,22,8,2012
9,8.3,Capcom,0K,Puzzle,140000,0K,0K,Super Puzzle Fighter II Turbo,1,0K,Virgin Interactive,E,5,7.4,1996
0,0,Warner Bros. Interactive Entertainment,0K,Misc,410000,0K,0K,Scene It? Bright Lights! Big Screen!,1,0K,Warner Bros. Interactive Entertainment,E10+,0,0,2009
0,0,Namco Bandai Games,0K,Fighting,140000,0K,0K,Ultimate Muscle - The Kinnikuman Legacy: Legends vs New Generation,1,0K,Namco Bandai Games,E,0,0,2002
0,0,Sony Music Entertainment,0K,Misc,140000,0K,0K,Space Venus starring Morning Musume,1,0K,Sony Music Entertainment,RP,0,0,2001
0,0,Aqua Plus,0K,Adventure,140000,0K,0K,To Heart,1,0K,Aqua Plus,T,0,0,1999
0,0,Take-Two Interactive,0K,Misc,140000,0K,0K,Let's Cheer,1,0K,Take-Two Interactive,E10+,0,0,2011
0,0,Capcom,0K,Platform,140000,0K,0K,RockMan & Forte,1,0K,Capcom,T,0,0,1998
0,0,NEC,0K,Adventure,140000,0K,0K,Doukyuusei,1,0K,NEC,RP,0,0,1995
42,6.5,Techland,0K,Action,190000,0K,0K,Dead Island Definitive Collection,1,0K,Deep Silver,M,63,5.65,2016
0,0,Electronic Arts,0K,Role-Playing,140000,0K,0K,Dragon Age: Origins - Ultimate Edition,1,0K,Electronic Arts,E,0,0,2010
0,0,Activision,0K,Shooter,140000,0K,0K,The History Channel: Civil War - A Nation Divided,1,0K,Activision,T,0,0,2006
0,0,Electronic Arts,0K,Sports,140000,0K,0K,FIFA 06 Soccer,1,0K,Electronic Arts,E,0,0,2005
0,0,Excalibur Publishing,0K,Action,140000,0K,0K,Farming Simulator 2012,1,0K,Excalibur Publishing,RP,0,0,2012
0,0,Namco Bandai Games,0K,Sports,140000,0K,0K,Pro Yakyuu Netsu Star 2006,1,0K,Namco Bandai Games,E,0,0,2006
0,0,Sony Computer Entertainment,0K,Action,140000,0K,0K,Cyber Sled,1,0K,Sony Computer Entertainment,RP,0,0,1995
0,0,Sega,0K,Puzzle,270000,0K,0K,Puyo Puyo!! 20th Anniversary,1,0K,Sega,T,0,0,2011
13,5.8,Next Entertainment,0K,Role-Playing,140000,0K,0K,Shining Soul,1,0K,Atari,E,8,8.5,2002
16,8.1,Starbreeze,0K,Adventure,180000,0K,0K,Brothers: A Tale of Two Sons,1,0K,505 Games,T,99,8.75,2015
0,0,THQ,0K,Shooter,140000,0K,0K,In the Hunt,1,0K,THQ,T,0,0,1995
0,0,Sega,0K,Racing,140000,0K,0K,Daytona USA Championship Circuit Edition,1,0K,Sega,T,0,0,1995
0,0,THQ,0K,Simulation,140000,0K,0K,Paws & Claws: Pet Vet 2,1,0K,THQ,T,0,0,2007
0,0,Sony Computer Entertainment,0K,Misc,140000,0K,0K,Ape Escape Academy (jp sales),1,0K,Sony Computer Entertainment,RP,0,0,2004
15,3,DC Studios,0K,Action,140000,0K,0K,Fear Factor: Unleashed,1,0K,Hip Interactive,T,4,3,2004
0,0,Tecmo Koei,0K,Strategy,140000,0K,0K,Houshinengi,1,0K,Tecmo Koei,RP,0,0,1998
0,0,Sega,0K,Role-Playing,140000,0K,0K,7th Dragon,1,0K,Sega,T,0,0,2009
0,0,LEGO Media,0K,Racing,140000,0K,0K,LEGO Island Xtreme Stunts,1,0K,LEGO Media,RP,0,0,2002
0,0,Sega,0K,Role-Playing,140000,0K,0K,Shining Resonance,1,0K,Sega,T,0,0,2014
0,0,Konami Digital Entertainment,0K,Sports,140000,0K,0K,World Soccer Winning Eleven 9 Bonus Pack,1,0K,Konami Digital Entertainment,RP,0,0,2006
42,7.5,EA Canada,0K,Sports,190000,0K,0K,UEFA Euro 2004: Portugal,1,0K,Electronic Arts,E,27,7.25,2004
0,0,THQ,0K,Racing,140000,0K,0K,Hot Wheels: World Race,1,0K,THQ,E,5,6.2,2003
0,0,Microsoft Game Studios,0K,Misc,140000,0K,0K,Lips: I Love The 80s,1,0K,Microsoft Game Studios,E,0,0,2010
21,7.7,SCEE London Studio,0K,Sports,140000,0K,0K,World Tour Soccer 2002,1,0K,Sony Computer Entertainment,E,10,7.5,2001
15,4.25,Ubisoft,0K,Adventure,260000,0K,0K,NCIS,1,0K,Ubisoft,T,11,4.35,2011
0,0,Sony Computer Entertainment,0K,Misc,140000,0K,0K,Interactive Sampler Disc 6,1,0K,Sony Computer Entertainment,RP,0,0,1997
0,0,Sony Computer Entertainment,0K,Action,140000,0K,0K,Shinobido 2: Tales of the Ninja,1,0K,Sony Computer Entertainment,RP,0,0,2011
26,7.4,Milestone S.r.l,0K,Racing,140000,0K,0K,Apex,1,0K,Atari,E,7,9.1,2003
0,0,Namco Bandai Games,0K,Strategy,140000,0K,0K,Kamen Rider Battle: Ganbaride,1,0K,Namco Bandai Games,E,0,0,2010
53,8.45,Arc System Works,0K,Fighting,220000,0K,0K,Persona 4: Arena Ultimax,1,0K,Atlus,T,120,7.75,2014
20,6.6,Ubisoft Milan,0K,Action,140000,0K,0K,Tomb Raider: The Prophecy,1,0K,Ubisoft,T,13,8.8,2002
18,6.5,Wow Entertainment,0K,Shooter,140000,0K,0K,Vampire Night,1,0K,Sony Computer Entertainment,T,5,8,2001
17,3.5,"K2, Kurogane",0K,Role-Playing,140000,0K,0K,Valhalla Knights: Eldar Saga,1,0K,Rising Star Games,T,19,6.7,2009
0,0,Virgin Interactive,0K,Fighting,140000,0K,0K,Guilty Gear,1,0K,Virgin Interactive,RP,0,0,1998
17,6.5,Crave,0K,Misc,140000,0K,0K,World Championship Poker 2: Featuring Howard Lederer,1,0K,505 Games,T,17,2.8,2005
21,7.5,Gaijin Games,0K,Misc,140000,0K,0K,BIT.TRIP SAGA,1,0K,Rising Star Games,E,24,7.8,2011
0,0,Acclaim Entertainment,0K,Action,140000,0K,0K,Mary-Kate and Ashley: Crush Course,1,0K,Acclaim Entertainment,RP,0,0,2001
38,7,SNK Playmore,0K,Shooter,140000,0K,0K,Metal Slug 7,1,0K,Ignition Entertainment,T,13,7.4,2008
50,8,"Climax Group, Climax Studios",0K,Racing,140000,0K,0K,MotoGP '06,1,0K,THQ,E,13,7.7,2006
11,4.9,Attention To Detail,0K,Sports,140000,0K,0K,Salt Lake 2002,1,0K,Eidos Interactive,E,6,3.5,2002
0,0,Namco Bandai Games,0K,Role-Playing,140000,0K,0K,Queen's Gate: Spiral Chaos,1,0K,Namco Bandai Games,E,0,0,2011
0,0,Nihon Falcom Corporation,0K,Action,140000,0K,0K,Nayuta no Kiseki,1,0K,Nihon Falcom Corporation,RP,0,0,2012
33,6.8,Mitchell,0K,Puzzle,140000,0K,0K,Magnetica,1,0K,Nintendo,E,11,8.1,2006
49,7.6,Tripwire Interactive,0K,Shooter,140000,0K,0K,Red Orchestra 2: Heroes of Stalingrad,1,0K,Tripwire Interactive,M,729,7.3,2011
0,0,Square Enix,0K,Role-Playing,130000,0K,0K,Final Fantasy XI: Rise of the Zilart,1,0K,Square Enix,T,0,0,2003
8,7.6,Blue Byte,0K,Action,130000,0K,0K,Your Shape: Fitness Evolved 2013,1,0K,Ubisoft,E10+,16,6.3,2012
0,0,Tecmo Koei,0K,Strategy,130000,0K,0K,Nobunaga no Yabou: Tendou,1,0K,Tecmo Koei,RP,0,0,2010
0,0,Rocket Company,0K,Action,130000,0K,0K,Medalot 7,1,0K,Rocket Company,RP,0,0,2012
16,6.9,Konami,0K,Platform,130000,0K,0K,Castlevania Chronicles,1,0K,Konami Digital Entertainment,T,13,7,2001
0,0,Banpresto,0K,Adventure,130000,0K,0K,Suzumiya Haruhi no Tomadoi,1,0K,Banpresto,RP,0,0,2008
22,5.9,Krome Studios,0K,Action,130000,0K,0K,King Arthur,1,0K,Konami Digital Entertainment,T,10,8,2004
0,0,D3Publisher,0K,Misc,130000,0K,0K,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 1: CR Shinseiki Evangelion,1,0K,D3Publisher,T,0,0,2005
40,4.75,Top Heavy Studios,0K,Misc,200000,0K,0K,The Guy Game,1,0K,Gathering of Developers,M,20,6.05,2004
0,0,Banpresto,0K,Action,130000,0K,0K,Rurouni Kenshin: Enjou! Kyoto Rinne,1,0K,Banpresto,RP,0,0,2006
57,2.75,Rebellion,0K,Shooter,240000,0K,0K,Rogue Warrior,1,0K,Bethesda Softworks,M,130,2.8,2009
0,0,Konami Digital Entertainment,0K,Role-Playing,130000,0K,0K,Suikoden: Tsumugareshi Hyakunen no Toki,1,0K,Konami Digital Entertainment,RP,0,0,2012
16,8,Smilebit,0K,Sports,130000,0K,0K,Baseball Advance,1,0K,Sega,E,5,7.8,2002
0,0,High Voltage Software,0K,Sports,230000,0K,0K,Nicktoons: MLB,1,0K,Take-Two Interactive,E,7,7.6,2011
0,0,Atari,0K,Fighting,190000,0K,0K,Shonen Jump's One Piece: Grand Battle,1,0K,Atari,E,0,0,2005
22,4.9,Left Field Productions,0K,Racing,130000,0K,0K,Nitrobike,1,0K,Ubisoft,E10+,7,7.1,2008
0,0,Spike,0K,Role-Playing,170000,0K,0K,Shiren the Wanderer 4 - God's Eye and the Demon's Navel,1,0K,Spike,T,0,0,2010
0,0,Sony Computer Entertainment,0K,Strategy,130000,0K,0K,Sentou Kokka Air Land Battle,1,0K,Sony Computer Entertainment,RP,0,0,1995
0,0,Bethesda Softworks,0K,Simulation,190000,0K,0K,NTRA Breeders' Cup World Thoroughbred Championships,1,0K,Bethesda Softworks,M,0,0,2005
4,2.6,Panic Button,0K,Fighting,130000,0K,0K,Hulk Hogan's Main Event,1,0K,505 Games,T,20,2.2,2011
0,0,THQ,0K,Action,130000,0K,0K,Destroy All Humans! Big Willy Unleashed,1,0K,THQ,T,0,0,2008
17,5.1,Taniko,0K,Misc,130000,0K,0K,Retro Atari Classics,1,0K,Atari,E,7,3.7,2005
64,6.8,Falcom,0K,Role-Playing,180000,0K,0K,Ys: The Ark of Napishtim,1,0K,Konami Digital Entertainment,T,27,8.05,2005
0,0,Konami Digital Entertainment,0K,Role-Playing,130000,0K,0K,Azure Dreams,1,0K,Konami Digital Entertainment,RP,0,0,1997
13,7.2,Larian Studios,0K,Role-Playing,130000,0K,0K,Divinity II: The Dragon Knight Saga,1,0K,Focus Home Interactive,M,50,7.8,2010
43,7.1,Kush Games,0K,Sports,130000,0K,0K,NHL 2K8,1,0K,Take-Two Interactive,E10+,16,7.4,2007
0,0,Midway Games,0K,Sports,130000,0K,0K,Kurt Warner's Arena Football Unleashed,1,0K,Midway Games,RP,0,0,2000
12,6.4,Infinite Interactive,0K,Puzzle,130000,0K,0K,Puzzle Kingdoms,1,0K,Zoo Digital Publishing,E10+,4,6.3,2009
0,0,Namco Bandai Games,0K,Misc,130000,0K,0K,Suite PreCure: Melody Collection,1,0K,Namco Bandai Games,E,0,0,2011
23,7.9,Atlus Co.,0K,Role-Playing,130000,0K,0K,Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon,1,0K,Atlus,M,26,8.7,2008
0,0,THQ,0K,Racing,130000,0K,0K,Castrol Honda Superbike Racing,1,0K,THQ,T,0,0,1998
13,3.9,3DO,0K,Action,200000,0K,0K,Army Men: Green Rogue,1,0K,3DO,T,4,3.8,2001
0,0,Atari,0K,Misc,130000,0K,0K,Freddi Fish: ABC under the sea,1,0K,Atari,E,0,0,2008
0,0,Zushi Games,0K,Role-Playing,130000,0K,0K,Adventures to Go!,1,0K,Zushi Games,RP,0,0,2008
19,4.4,Circus Freak,0K,Action,130000,0K,0K,Superman: The Man of Steel,1,0K,Atari,T,11,6,2002
39,6.9,Hudson,0K,Puzzle,130000,0K,0K,Kororinpa: Marble Mania,1,0K,Nintendo,E,21,8.7,2006
0,0,Acquire,0K,Role-Playing,200000,0K,0K,Ken to Mahou to Gakuen Mono. 3,1,0K,Acquire,M,0,0,2010
0,0,Ubisoft,0K,Sports,130000,0K,0K,The Flintstones: Bedrock Bowling,1,0K,Ubisoft,E10+,0,0,2000
7,7.5,Blitz Games,0K,Adventure,130000,0K,0K,Chicken Run,1,0K,Eidos Interactive,E,6,6.2,2000
30,6.1,Koei,0K,Racing,130000,0K,0K,Fatal Inertia,1,0K,Tecmo Koei,E10+,19,4.2,2007
0,0,Activision,0K,Platform,130000,0K,0K,Over the Hedge: Hammy Goes Nuts!,1,0K,Activision,T,0,0,2006
12,7.6,Nippon Ichi Software,0K,Role-Playing,130000,0K,0K,Phantom Brave: We Meet Again,1,0K,Nippon Ichi Software,T,15,7.1,2009
0,0,Sega,0K,Strategy,130000,0K,0K,Shining Force III,1,0K,Sega,T,0,0,1997
0,0,Konami Digital Entertainment,0K,Sports,200000,0K,0K,Jikkyou Powerful Pro Yakyuu 2011 Ketteiban,1,0K,Konami Digital Entertainment,RP,0,0,2011
0,0,Namco Bandai Games,0K,Role-Playing,130000,0K,0K,Tales of the Heroes: Twin Brave,1,0K,Namco Bandai Games,E,0,0,2012
12,5.5,Natsume,0K,Fighting,130000,0K,0K,WWE Survivor Series,1,0K,THQ,T,5,8.2,2004
0,0,Sega,0K,Action,130000,0K,0K,Kouchuu Ouja Mushi King: Greatest Champion e no Michi DS 2,1,0K,Sega,T,0,0,2006
18,5.6,Virtual Air Guitar Company,0K,Action,130000,0K,0K,Kung-Fu: High Impact,1,0K,Black Bean Games,T,20,7.8,2011
17,7.9,SCS Software,0K,Action,130000,0K,0K,Euro Truck Simulator 2,1,0K,SCS Software,RP,992,8.7,2012
0,0,Activision,0K,Action,130000,0K,0K,Bakugan: Battle Trainer,1,0K,Activision,T,0,0,2010
0,0,Namco Bandai Games,0K,Action,130000,0K,0K,Super Robot Wars BX,1,0K,Namco Bandai Games,E,0,0,2015
0,0,Konami Digital Entertainment,0K,Sports,130000,0K,0K,Nagano Winter Olympics '98,1,0K,Konami Digital Entertainment,RP,0,0,1997
40,8,"Venan Entertainment, Cashmere Prod.",0K,Strategy,130000,0K,0K,Ninjatown,1,0K,SouthPeak Games,E,21,8.3,2008
40,9.2,Blizzard Entertainment,0K,Strategy,130000,0K,0K,Warcraft III: Reign of Chaos,1,0K,Vivendi Games,T,1023,9.1,2002
0,0,Tecmo Koei,0K,Sports,130000,0K,0K,Winning Post 5,1,0K,Tecmo Koei,RP,0,0,2001
6,6,Konami,0K,Platform,130000,0K,0K,Frogger Beyond,1,0K,Konami Digital Entertainment,E,5,7.2,2002
0,0,Electronic Arts,0K,Strategy,130000,0K,0K,Lord of the Rings: Tactics,1,0K,Electronic Arts,E,0,0,2005
9,6.5,Kuusou Kagaku,0K,Role-Playing,130000,0K,0K,RPG Maker II,1,0K,Enterbrain,E,77,8.8,2002
25,6.9,Eden Studios,0K,Adventure,130000,0K,0K,Alone in the Dark: Inferno,1,0K,Atari,M,50,5.6,2008
62,8,Bluepoint Games,0K,Action,130000,0K,0K,Gravity Rush Remastered,1,0K,Sony Computer Entertainment,T,153,8.2,2015
27,5.7,Studio 33,0K,Racing,130000,0K,0K,Destruction Derby Arenas,1,0K,Sony Computer Entertainment,T,14,7.8,2004
0,0,Eidos Interactive,0K,Strategy,130000,0K,0K,The Unholy War,1,0K,Eidos Interactive,T,0,0,1998
54,6.2,Konami,0K,Fighting,130000,0K,0K,Rumble Roses XX,1,0K,Konami Digital Entertainment,M,28,6.6,2006
77,8.6,Creative Assembly,0K,Strategy,130000,0K,0K,Total War: WARHAMMER,1,0K,Sega,T,556,7.3,2016
0,0,Capcom,0K,Misc,130000,0K,0K,Wantame Music Channel: Doko Demo Style,1,0K,Capcom,T,0,0,2007
0,0,Ubisoft,0K,Platform,200000,0K,0K,Disney's Winnie the Pooh's Rumbly Tumbly Adventure,1,0K,Ubisoft,E10+,0,0,2005
9,5.4,WinkySoft,0K,Adventure,130000,0K,0K,Shaman King: Power of Spirit,1,0K,Konami Digital Entertainment,T,17,8.2,2004
14,7.8,Sunflowers Interactive,0K,Simulation,130000,0K,0K,Anno 1701: Dawn of Discovery,1,0K,Touchstone,E,19,7.5,2007
0,0,Sega,0K,Sports,130000,0K,0K,Soccer Tsuku DS: World Challenge 2010,1,0K,Sega,T,0,0,2010
0,0,Konami Digital Entertainment,0K,Shooter,130000,0K,0K,Contra III: The Alien Wars,1,0K,Konami Digital Entertainment,RP,0,0,1992
26,5.4,Rebellion,0K,Shooter,130000,0K,0K,Dead to Rights: Reckoning,1,0K,Electronic Arts,M,22,7.2,2005
0,0,Square Enix,0K,Role-Playing,130000,0K,0K,Slime MoriMori Dragon Quest 3: Taikaizoku to Shippo Dan,1,0K,Square Enix,T,0,0,2011
55,6.9,SCEA San Diego Studios,0K,Sports,160000,0K,0K,NBA 08,1,0K,Sony Computer Entertainment,E,12,6.75,2007
0,0,Codemasters,0K,Sports,130000,0K,0K,No Fear Downhill Mountain Biking,1,0K,Codemasters,E,0,0,1998
0,0,Namco Bandai Games,0K,Misc,130000,0K,0K,The IdolM@ster: One for All,1,0K,Namco Bandai Games,E,0,0,2014
0,0,Spike,0K,Fighting,130000,0K,0K,Fire ProWrestling,1,0K,Spike,T,0,0,2001
0,0,Banpresto,0K,Role-Playing,130000,0K,0K,Eternal Poison (JP sales),1,0K,Banpresto,RP,0,0,2008
0,0,Nintendo,0K,Role-Playing,130000,0K,0K,Illusion of Gaia,1,0K,Nintendo,E,0,0,1993
14,6.1,Artificial Mind and Movement,0K,Platform,130000,0K,0K,Disney's Kim Possible: Kimmunicator,1,0K,Disney Interactive Studios,E,4,7.5,2005
0,0,Interplay,0K,Shooter,130000,0K,0K,Disruptor,1,0K,Interplay,M,0,0,1995
0,0,Activision,0K,Misc,130000,0K,0K,Zoobles! Spring to Life!,1,0K,Activision,T,0,0,2011
34,8.8,Blizzard North,0K,Role-Playing,130000,0K,0K,Diablo II,1,0K,Havas Interactive,M,1056,8.8,2000
0,0,Activision,0K,Racing,220000,0K,0K,Shrek Smash n' Crash Racing,1,0K,Activision,E,11,6.2,2006
34,5.8,Cavia Inc.,0K,Role-Playing,130000,0K,0K,Drakengard 2,1,0K,Ubisoft,M,49,5.5,2005
0,0,Vanillaware,0K,Role-Playing,130000,0K,0K,Grand Knights History,1,0K,Marvelous Interactive,T,0,0,2011
0,0,Rising Star Games,0K,Simulation,130000,0K,0K,Harvest Moon DS (jp sales),1,0K,Rising Star Games,E,0,0,2005
0,0,Konami Digital Entertainment,0K,Platform,130000,0K,0K,Castlevania: Legacy of Darkness,1,0K,Konami Digital Entertainment,RP,0,0,1999
0,0,Nintendo,0K,Shooter,130000,0K,0K,Sin and Punishment,1,0K,Nintendo,E,0,0,2000
0,0,Acclaim Entertainment,0K,Sports,130000,0K,0K,NBA Jam 2000,1,0K,Acclaim Entertainment,RP,0,0,1999
45,5,Deck 13,0K,Role-Playing,300000,0K,0K,Venetica,1,0K,DTP Entertainment,T,75,6.866666667,2010
0,0,Sega,0K,Shooter,130000,0K,0K,The House of the Dead,1,0K,Sega,T,0,0,1997
11,4.8,FUN Labs,0K,Sports,150000,0K,0K,Cabela's Alaskan Adventure,1,0K,Activision,T,17,5.6,2006
0,0,Atari,0K,Sports,130000,0K,0K,RealSports Volleyball,1,0K,Atari,E,0,0,1981
8,6.2,Atari,0K,Strategy,170000,0K,0K,RollerCoaster Tycoon,1,0K,Atari,E,12,8.3,2003
27,6.1,Jaleco Entertainment,0K,Action,130000,0K,0K,NightCaster,1,0K,Microsoft Game Studios,T,7,5.7,2002
0,0,7 Studios,0K,Action,130000,0K,0K,Space Camp,1,0K,Activision,E,5,6.2,2009
51,7.7,SCE Japan Studio,0K,Platform,130000,0K,0K,Ape Escape 3,1,0K,Sony Computer Entertainment,E10+,22,8.5,2005
26,4.8,Light Weight,0K,Action,130000,0K,0K,"Crouching Tiger, Hidden Dragon",1,0K,Ubisoft,T,6,3.7,2003
34,8.6,Square Enix,0K,Action,170000,0K,0K,Final Fantasy XIV: Heavensward,1,0K,Square Enix,T,552,7.833333333,2015
0,0,Sega,0K,Fighting,130000,0K,0K,Last Bronx,1,0K,Sega,T,0,0,1996
0,0,Hudson Soft,0K,Misc,130000,0K,0K,Momotaro Douchuuki,1,0K,Hudson Soft,E,0,0,1997
32,6.6,Crystal Dynamics,0K,Racing,130000,0K,0K,Whiplash,1,0K,Eidos Interactive,T,15,8.7,2003
0,0,Mindscape,0K,Misc,170000,0K,0K,Family Fortunes,1,0K,Mindscape,RP,0,0,2009
0,0,Giants Software,0K,Simulation,130000,0K,0K,Farming Simulator 2011,1,0K,Giants Software,E,23,7,2010
22,7.05,Arc System Works,0K,Fighting,240000,0K,0K,BlazBlue: Continuum Shift II,1,0K,PQube,T,29,6.45,2011
21,7.3,Flight-Plan,0K,Role-Playing,130000,0K,0K,Summon Night: Twin Age,1,0K,Banpresto,E10+,11,7.2,2007
13,6.8,Torus Games,0K,Platform,130000,0K,0K,Spider-Man: Battle for New York,1,0K,Activision,E10+,8,6.9,2006
0,0,Konami Digital Entertainment,0K,Misc,130000,0K,0K,Pop'n Music Portable,1,0K,Konami Digital Entertainment,RP,0,0,2010
0,0,Unknown,0K,Puzzle,130000,0K,0K,Nintendo Puzzle Collection,1,0K,Unknown,RP,0,0,2006
0,0,THQ,0K,Action,210000,0K,0K,Destroy All Humans! Path of the Furon,1,0K,THQ,T,0,0,2008
0,0,Big Blue Bubble Inc.,0K,Shooter,130000,0K,0K,Army Men: Soldiers of Misfortune,1,0K,Zoo Games,E,6,2.5,2008
8,2.4,"Phosphor Games Studio, LLC",0K,Action,130000,0K,0K,Game Party: Champions,1,0K,Warner Bros. Interactive Entertainment,E,21,3.5,2012
40,8,From Software,0K,Action,130000,0K,0K,Otogi: Myth of Demons,1,0K,Sega,T,28,8.5,2002
26,6.2,Outrage Games,0K,Shooter,130000,0K,0K,Alter Echo,1,0K,THQ,T,9,7,2003
0,0,Disney Interactive Studios,0K,Platform,130000,0K,0K,Walt Disney Pictures Presents: The Wild,1,0K,Disney Interactive Studios,E10+,0,0,2006
5,4.1,Platinum Egg,0K,Puzzle,130000,0K,0K,Puzzle de Harvest Moon,1,0K,Natsume,E,4,6.3,2007
0,0,Enterbrain,0K,Role-Playing,130000,0K,0K,Metal Max 3,1,0K,Enterbrain,T,0,0,2010
0,0,Sony Computer Entertainment,0K,Sports,130000,0K,0K,Namco Soccer Prime Goal,1,0K,Sony Computer Entertainment,RP,0,0,1995
0,0,Capcom,0K,Role-Playing,130000,0K,0K,Monster Hunter Frontier Online,1,0K,Capcom,T,0,0,2010
42,7.8,Atlus Co.,0K,Role-Playing,130000,0K,0K,Shin Megami Tensei: Digital Devil Saga,1,0K,Ghostlight,M,48,8.2,2004
38,6.85,Koei Tecmo Games,0K,Action,240000,0K,0K,Deception IV: Blood Ties,1,0K,Tecmo Koei,M,88,7.85,2014
0,0,Namco Bandai Games,0K,Action,130000,0K,0K,Assassination Classroom: Grand Siege on Kuro-sensei,1,0K,Namco Bandai Games,E,0,0,2015
0,0,Sega,0K,Misc,130000,0K,0K,Jissen Pachi-Slot Hisshouhou! Aladdin II Evolution,1,0K,Sega,T,0,0,2005
0,0,Enix Corporation,0K,Role-Playing,130000,0K,0K,Mystic Ark,1,0K,Enix Corporation,RP,0,0,1995
91,5.2,Vicious Cycle,0K,Shooter,250000,0K,0K,Eat Lead: The Return of Matt Hazard,1,0K,D3Publisher,T,48,6.75,2009
0,0,Konami Digital Entertainment,0K,Action,130000,0K,0K,Yu-Gi-Oh! Nightmare Troubadour (JP sales),1,0K,Konami Digital Entertainment,RP,0,0,2005
31,6.1,Ubisoft Montreal,0K,Action,130000,0K,0K,Star Wars: Lethal Alliance,1,0K,Ubisoft,T,7,7,2006
22,5.7,Premium Agency,0K,Action,130000,0K,0K,Naruto Shippuden: Kizuna Drive,1,0K,Namco Bandai Games,T,6,5,2010
0,0,Nippon Ichi Software,0K,Fighting,130000,0K,0K,Under Night In-Birth,1,0K,Nippon Ichi Software,T,0,0,2014
25,8.4,TOSE,0K,Racing,130000,0K,0K,Sega GT,1,0K,Sega,E,11,7.7,2000
58,3.8,From Software,0K,Misc,130000,0K,0K,Steel Battalion: Heavy Armor,1,0K,Capcom,M,92,2.4,2012
0,0,Blue Byte,0K,Sports,130000,0K,0K,Fit in Six,1,0K,Ubisoft,E,10,7,2011
0,0,Sega,0K,Shooter,130000,0K,0K,Gunstar Heroes,1,0K,Sega,T,0,0,1992
0,0,Namco Bandai Games,0K,Action,130000,0K,0K,Tamagotchi no Pichi Pichi Omisecchi,1,0K,Namco Bandai Games,E,0,0,2010
0,0,Sega,0K,Role-Playing,130000,0K,0K,Shining Wind,1,0K,Sega,T,0,0,2007
19,6.7,Sting,0K,Role-Playing,240000,0K,0K,Dokapon Kingdom,1,0K,Sting,E10+,25,7.4,2008
39,3.9,Tamsoft,0K,Action,130000,0K,0K,Onechanbara: Bikini Samurai Squad,1,0K,D3Publisher,M,55,6.4,2006
18,5.3,3DO,0K,Platform,130000,0K,0K,Portal Runner,1,0K,3DO,E,6,6.7,2001
0,0,Nintendo,0K,Misc,130000,0K,0K,Pokémon: For Ho-Oh the Bells Toll!: Game Boy Advance Video,1,0K,Nintendo,E,0,0,2004
24,6.8,Sting,0K,Role-Playing,130000,0K,0K,Hyperdevotion Noire: Goddess Black Heart,1,0K,Idea Factory,T,36,7.1,2014
0,0,Telstar,0K,Action,130000,0K,0K,Assault: Retribution,1,0K,Telstar,RP,0,0,1998
20,6.3,Syscom,0K,Simulation,130000,0K,0K,City Crisis,1,0K,Take-Two Interactive,E,5,6.2,2001
0,0,High Voltage Software,0K,Action,130000,0K,0K,Victorious: Time to Shine,1,0K,D3Publisher,E,4,6.5,2011
0,0,Virtual Toys,0K,Misc,130000,0K,0K,High Rollers Casino,1,0K,Mud Duck Productions,E,4,7.8,2004
50,6.8,GlyphX Games,0K,Action,130000,0K,0K,Advent Rising,1,0K,THQ,T,68,7.5,2005
